1,5190207804,5021,1,DP2,807D,5,53,2019081303,,,288990Y01000,SRF1 -  B1,1,00:00.0,P037,20,0,0,,,,DASA WINDU AGUNG,INSULATOR  BATTERY,D,59:00.0,41:00.0,ME53,7,00:00.0,RE01,1,00:00.0,807D,5,53,35:00.0,41:00.0,ME53,7,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP343             ,,,D3
28,5190208195,5021,1,BP2,807D,5,53,2019081308,,,538270D22000,SLCH - I23,1,00:00.0,G608,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  RH  NEW,D,52:00.0,45:00.0,ME53,15,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,45:00.0,ME53,15,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
29,5190208195,5021,1,BP2,807D,5,53,2019081308,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,52:00.0,45:00.0,ME53,15,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,45:00.0,ME53,15,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
30,5190208059,5021,1,DP2,807D,5,53,2019081306,,,288990Y01000,SRF1 -  B1,1,00:00.0,P037,20,0,0,,,,DASA WINDU AGUNG,INSULATOR  BATTERY,D,52:00.0,31:00.0,ME53,16,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,31:00.0,ME53,16,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP343             ,,,D3
31,5190208059,5021,1,DP2,807D,5,53,2019081306,,,538250D05000,DSF2 -C104,1,00:00.0,G606,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR RH  NEW,D,52:00.0,31:00.0,ME53,16,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,31:00.0,ME53,16,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
32,5190208059,5021,1,DP2,807D,5,53,2019081306,,,538260D05000,DSF2 -C104,1,00:00.0,G607,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR LH  NEW,D,52:00.0,31:00.0,ME53,16,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,31:00.0,ME53,16,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
33,5190208059,5021,1,DP2,807D,5,53,2019081306,,,633430D24000,SRTR - E24,1,00:00.0,G802,16,32,2,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,52:00.0,31:00.0,ME53,16,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,31:00.0,ME53,16,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
34,5190208059,5021,1,DP2,807D,5,53,2019081306,,,633430D47000,SRTR - E24,1,00:00.0,G803,15,90,6,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,52:00.0,31:00.0,ME53,16,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,31:00.0,ME53,16,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
35,5190208261,5021,1,BP2,807D,5,53,2019081309,,,538270D22000,SLCH - I23,1,00:00.0,G608,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  RH  NEW,D,52:00.0,02:00.0,ME53,17,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,02:00.0,ME53,17,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
36,5190208261,5021,1,BP2,807D,5,53,2019081309,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,52:00.0,02:00.0,ME53,17,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,02:00.0,ME53,17,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
37,5190207704,5021,1,,807D,5,51,2019081302,,,633100D770B0,JRTB -  S3,1,00:00.0,P294,20,0,0,,,,DASA WINDU AGUNG,HEADLINING ASSY  ROOF,D,52:00.0,30:00.0,ME51,31,00:00.0,RE01,2,00:00.0,807D,5,50,45:00.0,30:00.0,ME51,31,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,T,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,SS273011402140    ,,,
38,5190207704,5021,1,,807D,5,51,2019081302,,,633100D780B0,JRTB -  S3,1,00:00.0,P295,20,20,1,,,,DASA WINDU AGUNG,HEADLINING ASSY  ROOF,D,52:00.0,30:00.0,ME51,31,00:00.0,RE01,2,00:00.0,807D,5,50,45:00.0,30:00.0,ME51,31,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,T,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,SS275011002150    ,,,
39,5190208837,5021,1,BP2,807D,5,53,2019081401,,,538270D22000,SLCH - I23,1,00:00.0,G608,12,12,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  RH  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
40,5190208837,5021,1,BP2,807D,5,53,2019081401,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,12,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
41,5190208838,5021,1,DP2,807D,5,53,2019081401,,,288990Y01000,SRF1 -  B1,1,00:00.0,P037,20,0,0,,,,DASA WINDU AGUNG,INSULATOR  BATTERY,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP343             ,,,D3
42,5190208838,5021,1,DP2,807D,5,53,2019081401,,,538250D05000,DSF2 -C104,1,00:00.0,G606,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR RH  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
43,5190208838,5021,1,DP2,807D,5,53,2019081401,,,538260D05000,DSF2 -C104,1,00:00.0,G607,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR LH  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
44,5190208838,5021,1,DP2,807D,5,53,2019081401,,,633430D24000,SRTR - E24,1,00:00.0,G802,16,16,1,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
45,5190208838,5021,1,DP2,807D,5,53,2019081401,,,633430D47000,SRTR - E24,1,00:00.0,G803,15,90,6,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
46,5190208917,5021,1,BP2,807D,5,53,2019081402,,,538270D22000,SLCH - I23,1,00:00.0,G608,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  RH  NEW,D,35:00.0,27:00.0,ME53,3,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,27:00.0,ME53,3,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
47,5190208917,5021,1,BP2,807D,5,53,2019081402,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,35:00.0,27:00.0,ME53,3,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,27:00.0,ME53,3,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
48,5190208839,5021,1,,807D,5,55,2019081401,,,538750D41000,SRCH - I50,1,00:00.0,P155,30,30,1,,,,DASA WINDU AGUNG,LINER  FR FENDER  RH,D,35:00.0,35:00.0,ME55,4,00:00.0,RE01,3,00:00.0,807D,5,55,15:00.0,35:00.0,ME55,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,V,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,SS140010001170    ,,,
49,5190208839,5021,1,,807D,5,55,2019081401,,,538760D41000,SRCH - I50,1,00:00.0,P156,30,30,1,,,,DASA WINDU AGUNG,LINER  FR FENDER  LH,D,35:00.0,35:00.0,ME55,4,00:00.0,RE01,3,00:00.0,807D,5,55,15:00.0,35:00.0,ME55,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,V,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,SS140010001170    ,,,
50,5190208918,5021,1,DP2,807D,5,53,2019081402,,,288990Y01000,SRF1 -  B1,1,00:00.0,P037,20,20,1,,,,DASA WINDU AGUNG,INSULATOR  BATTERY,D,35:00.0,58:00.0,ME53,4,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,58:00.0,ME53,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP343             ,,,D3
51,5190208918,5021,1,DP2,807D,5,53,2019081402,,,538250D05000,DSF2 -C104,1,00:00.0,G606,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR RH  NEW,D,35:00.0,58:00.0,ME53,4,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,58:00.0,ME53,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
52,5190208918,5021,1,DP2,807D,5,53,2019081402,,,538260D05000,DSF2 -C104,1,00:00.0,G607,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR LH  NEW,D,35:00.0,58:00.0,ME53,4,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,58:00.0,ME53,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
53,5190208918,5021,1,DP2,807D,5,53,2019081402,,,633430D24000,SRTR - E24,1,00:00.0,G802,16,32,2,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,35:00.0,58:00.0,ME53,4,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,58:00.0,ME53,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
54,5190208918,5021,1,DP2,807D,5,53,2019081402,,,633430D47000,SRTR - E24,1,00:00.0,G803,15,90,6,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,35:00.0,58:00.0,ME53,4,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,58:00.0,ME53,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
55,5190208961,5021,1,BP2,807D,5,53,2019081403,,,538270D22000,SLCH - I23,1,00:00.0,G608,12,12,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  RH  NEW,D,35:00.0,29:00.0,ME53,5,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,29:00.0,ME53,5,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
56,5190208961,5021,1,BP2,807D,5,53,2019081403,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,12,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,35:00.0,29:00.0,ME53,5,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,29:00.0,ME53,5,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2